timestamp,humidity
2021-10-01 03:10:45,100.0
2021-10-01 03:13:13,100.0
2021-10-01 03:15:42,100.0
2021-10-01 03:18:10,100.0
2021-10-01 03:20:37,100.0
2021-10-01 03:23:04,100.0
2021-10-01 03:25:32,100.0
2021-10-01 03:27:58,100.0
2021-10-01 03:30:25,100.0
2021-10-01 03:32:53,100.0
2021-10-01 03:35:20,100.0
2021-10-01 03:37:46,100.0
2021-10-01 03:40:13,100.0
2021-10-01 03:42:40,100.0
2021-10-01 03:45:08,100.0
2021-10-01 03:47:35,100.0
2021-10-01 03:50:04,100.0
2021-10-01 03:52:31,100.0
2021-10-01 03:54:58,100.0
2021-10-01 03:57:27,100.0
2021-10-01 03:59:53,100.0
2021-10-01 04:02:20,100.0
2021-10-01 04:04:46,100.0
2021-10-01 04:07:14,100.0
2021-10-01 04:09:40,100.0
2021-10-01 04:12:07,100.0
2021-10-01 04:14:34,100.0
2021-10-01 04:17:00,100.0
2021-10-01 04:19:27,100.0
2021-10-01 04:21:54,100.0
2021-10-01 04:24:21,100.0
2021-10-01 04:26:48,100.0
2021-10-01 04:29:14,100.0
2021-10-01 04:31:41,100.0
2021-10-01 04:34:07,100.0
2021-10-01 04:36:34,100.0
2021-10-01 04:39:02,100.0
2021-10-01 04:41:32,100.0
2021-10-01 04:43:59,100.0
2021-10-01 04:46:25,100.0
2021-10-01 04:48:52,100.0
2021-10-01 04:51:20,100.0
2021-10-01 04:53:47,100.0
2021-10-01 04:56:14,100.0
2021-10-01 04:58:42,100.0
2021-10-01 05:01:08,100.0
2021-10-01 05:03:35,100.0
2021-10-01 05:06:01,100.0
2021-10-01 05:08:28,100.0
2021-10-01 05:10:54,100.0
2021-10-01 05:13:21,100.0
2021-10-01 05:15:49,100.0
2021-10-01 05:18:16,100.0
2021-10-01 05:20:44,100.0
2021-10-01 05:23:10,100.0
2021-10-01 05:25:37,100.0
2021-10-01 05:28:03,100.0
2021-10-01 05:30:30,100.0
2021-10-01 05:32:59,100.0
2021-10-01 05:35:30,100.0
2021-10-01 05:37:57,100.0
2021-10-01 05:40:23,100.0
2021-10-01 05:42:50,100.0
2021-10-01 05:45:16,100.0
2021-10-01 05:47:43,100.0
2021-10-01 05:50:11,100.0
2021-10-01 05:52:40,100.0
2021-10-01 05:55:18,100.0
2021-10-01 05:57:44,100.0
2021-10-01 06:00:12,100.0
2021-10-01 06:02:40,100.0
2021-10-01 06:05:07,100.0
2021-10-01 06:07:35,100.0
2021-10-01 06:10:02,100.0
2021-10-01 06:12:28,100.0
2021-10-01 06:14:55,100.0
2021-10-01 06:17:21,100.0
2021-10-01 06:19:48,100.0
2021-10-01 06:22:14,100.0
2021-10-01 06:24:42,100.0
2021-10-01 06:27:09,100.0
2021-10-01 06:29:37,100.0
2021-10-01 06:32:04,100.0
2021-10-01 06:34:31,100.0
2021-10-01 06:36:57,100.0
2021-10-01 06:39:24,100.0
2021-10-01 06:41:52,100.0
2021-10-01 06:44:18,100.0
2021-10-01 06:46:49,100.0
2021-10-01 06:49:18,100.0
2021-10-01 06:51:57,100.0
2021-10-01 06:54:42,100.0
2021-10-01 06:57:27,100.0
2021-10-01 07:00:20,100.0
2021-10-01 07:03:04,100.0
2021-10-01 07:05:48,100.0
2021-10-01 07:08:32,100.0
2021-10-01 07:11:16,100.0
2021-10-01 07:14:02,100.0
2021-10-01 07:16:46,100.0
2021-10-01 07:19:30,100.0
2021-10-01 07:22:15,100.0
2021-10-01 07:24:55,100.0
2021-10-01 07:27:39,100.0
2021-10-01 07:30:24,100.0
2021-10-01 07:33:09,100.0
2021-10-01 07:35:53,100.0
2021-10-01 07:38:37,100.0
2021-10-01 07:41:40,100.0
2021-10-01 07:44:24,100.0
2021-10-01 07:47:10,100.0
2021-10-01 07:49:54,100.0
2021-10-01 07:52:38,100.0
2021-10-01 07:55:22,100.0
2021-10-01 07:58:07,100.0
2021-10-01 08:00:51,100.0
2021-10-01 08:03:37,100.0
2021-10-01 08:06:21,100.0
2021-10-01 08:09:05,100.0
2021-10-01 08:11:49,100.0
2021-10-01 08:14:33,100.0
2021-10-01 08:17:17,100.0
2021-10-01 08:20:04,100.0
2021-10-01 08:22:31,100.0
2021-10-01 08:24:57,100.0
2021-10-01 08:27:24,100.0
2021-10-01 08:29:51,100.0
2021-10-01 08:32:18,100.0
2021-10-01 08:34:45,100.0
2021-10-01 08:37:14,100.0
2021-10-01 08:39:41,100.0
2021-10-01 08:42:07,100.0
2021-10-01 08:44:34,100.0
2021-10-01 08:47:02,100.0
2021-10-01 08:49:30,100.0
2021-10-01 08:51:58,100.0
2021-10-01 08:54:26,100.0
2021-10-01 08:56:53,100.0
2021-10-01 08:59:20,100.0
2021-10-01 09:01:47,100.0
2021-10-01 09:04:13,100.0
2021-10-01 09:06:40,100.0
2021-10-01 09:09:06,100.0
2021-10-01 09:11:38,100.0
2021-10-01 09:14:11,97.86
2021-10-01 09:16:39,100.0
2021-10-01 09:19:08,96.37
2021-10-01 09:21:40,94.91
2021-10-01 09:24:07,94.13
2021-10-01 09:26:45,93.42
2021-10-01 09:29:23,96.96
2021-10-01 09:31:51,95.93
2021-10-01 09:34:35,93.54
2021-10-01 09:37:05,90.31
2021-10-01 09:39:34,89.68
2021-10-01 09:42:14,90.13
2021-10-01 09:44:45,88.93
2021-10-01 09:47:13,89.4
2021-10-01 09:49:39,85.19
2021-10-01 09:52:07,86.03
2021-10-01 09:54:36,87.22
2021-10-01 09:57:04,86.83
2021-10-01 09:59:34,88.41
2021-10-01 10:02:06,85.53
2021-10-01 10:04:36,84.18
2021-10-01 10:07:14,83.8
2021-10-01 10:09:46,85.7
2021-10-01 10:12:15,84.43
2021-10-01 10:14:47,81.66
2021-10-01 10:17:15,81.48
2021-10-01 10:19:42,82.0
2021-10-01 10:22:09,82.84
2021-10-01 10:24:36,76.18
2021-10-01 10:27:04,73.39
2021-10-01 10:29:31,70.19
2021-10-01 10:31:59,60.75
2021-10-01 10:34:28,54.39
2021-10-01 10:37:06,51.81
2021-10-01 10:39:36,43.11
2021-10-01 10:42:09,43.36
2021-10-01 10:44:42,41.1
2021-10-01 10:47:11,43.88
2021-10-01 10:49:38,40.96
2021-10-01 10:52:06,39.54
2021-10-01 10:54:35,41.86
2021-10-01 10:57:27,41.66
2021-10-01 10:59:56,43.25
2021-10-01 11:02:27,40.65
2021-10-01 11:05:17,39.91
2021-10-01 11:07:47,40.44
2021-10-01 11:10:33,39.64
2021-10-01 11:13:26,37.09
2021-10-01 11:16:15,38.75
2021-10-01 11:19:05,40.06
2021-10-01 11:21:35,41.26
2021-10-01 11:24:05,41.87
2021-10-01 11:26:34,42.71
2021-10-01 11:29:02,39.33
2021-10-01 11:31:37,36.13
2021-10-01 11:34:06,36.99
2021-10-01 11:36:36,36.09
2021-10-01 11:39:05,37.22
2021-10-01 11:41:32,36.0
2021-10-01 11:43:59,35.24
2021-10-01 11:46:33,33.32
2021-10-01 11:49:02,34.43
2021-10-01 11:51:32,36.52
2021-10-01 11:54:11,38.08
2021-10-01 11:56:38,38.46
2021-10-01 11:59:05,39.35
2021-10-01 12:01:32,39.5
2021-10-01 12:03:59,39.92
2021-10-01 12:06:27,40.12
2021-10-01 12:08:59,40.19
2021-10-01 12:11:28,40.12
2021-10-01 12:14:07,38.21
2021-10-01 12:16:34,39.82
2021-10-01 12:19:01,38.51
2021-10-01 12:21:32,35.93
2021-10-01 12:24:03,36.93
2021-10-01 12:26:36,37.02
2021-10-01 12:29:11,34.95
2021-10-01 12:31:41,35.17
2021-10-01 12:34:13,37.41
2021-10-01 12:36:42,36.74
2021-10-01 12:39:10,34.45
2021-10-01 12:41:37,33.61
2021-10-01 12:44:09,32.61
2021-10-01 12:46:41,35.83
2021-10-01 12:49:17,36.12
2021-10-01 12:51:45,36.6
2021-10-01 12:54:27,37.8
2021-10-01 12:57:33,34.76
2021-10-01 13:00:08,34.17
2021-10-01 13:02:37,35.82
2021-10-01 13:05:07,34.82
2021-10-01 13:07:38,35.29
2021-10-01 13:10:29,38.03
2021-10-01 13:12:59,36.93
2021-10-01 13:15:29,35.79
2021-10-01 13:18:01,36.46
2021-10-01 13:20:29,35.92
2021-10-01 13:22:59,35.96
2021-10-01 13:25:31,32.9
2021-10-01 13:27:59,34.61
2021-10-01 13:30:26,35.95
2021-10-01 13:32:53,35.75
2021-10-01 13:35:21,36.58
2021-10-01 13:37:47,36.73
2021-10-01 13:40:15,37.83
2021-10-01 13:42:44,37.46
2021-10-01 13:45:11,37.58
2021-10-01 13:47:38,38.4
2021-10-01 13:50:07,38.56
2021-10-01 13:52:34,38.43
2021-10-01 13:55:01,38.84
2021-10-01 13:57:27,38.46
2021-10-01 13:59:56,39.51
2021-10-01 14:02:22,38.64
2021-10-01 14:04:49,37.66
2021-10-01 14:07:16,38.57
2021-10-01 14:09:42,39.5
2021-10-01 14:12:09,38.94
2021-10-01 14:14:36,38.71
2021-10-01 14:17:04,37.66
2021-10-01 14:19:31,36.96
2021-10-01 14:21:57,37.91
2021-10-01 14:24:24,36.29
2021-10-01 14:26:50,36.19
2021-10-01 14:29:17,36.73
2021-10-01 14:31:43,36.96
2021-10-01 14:34:11,37.12
2021-10-01 14:36:38,38.01
2021-10-01 14:39:04,37.82
2021-10-01 14:41:31,38.93
2021-10-01 14:43:57,38.33
2021-10-01 14:46:23,39.16
2021-10-01 14:48:53,38.11
2021-10-01 14:51:22,38.9
2021-10-01 14:53:48,41.88
2021-10-01 14:56:15,40.67
2021-10-01 14:58:42,40.27
2021-10-01 15:01:08,40.1
2021-10-01 15:03:35,40.08
2021-10-01 15:06:01,40.05
2021-10-01 15:08:29,42.46
2021-10-01 15:10:57,44.66
2021-10-01 15:13:23,45.06
2021-10-01 15:15:50,46.44
2021-10-01 15:18:17,46.79
2021-10-01 15:20:44,45.91
2021-10-01 15:23:12,46.93
2021-10-01 15:25:40,48.05
2021-10-01 15:28:09,48.79
2021-10-01 15:30:36,48.65
2021-10-01 15:33:03,49.08
2021-10-01 15:35:30,50.26
2021-10-01 15:37:58,51.3
2021-10-01 15:40:27,50.44
2021-10-01 15:42:55,51.57
2021-10-01 15:45:22,50.78
2021-10-01 15:47:49,52.06
2021-10-01 15:50:17,51.47
2021-10-01 15:52:46,54.32
2021-10-01 15:55:13,55.52
2021-10-01 15:57:40,55.73
2021-10-01 16:00:11,56.67
2021-10-01 16:02:38,56.16
2021-10-01 16:05:06,64.86
2021-10-01 16:07:33,78.56
2021-10-01 16:10:00,85.17
2021-10-01 16:12:27,91.83
2021-10-01 16:14:53,92.41
2021-10-01 16:17:21,94.96
2021-10-01 16:19:48,95.66
2021-10-01 16:22:15,95.24
2021-10-01 16:24:44,97.56
2021-10-01 16:27:11,100.0
2021-10-01 16:29:37,98.09
2021-10-01 16:32:04,100.0
2021-10-01 16:34:32,100.0
2021-10-01 16:36:59,100.0
2021-10-01 16:39:25,100.0
2021-10-01 16:41:52,100.0
2021-10-01 16:44:19,100.0
2021-10-01 16:46:48,100.0
2021-10-01 16:49:15,100.0
2021-10-01 16:51:43,100.0
2021-10-01 16:54:09,100.0
2021-10-01 16:56:36,100.0
2021-10-01 16:59:03,100.0
2021-10-01 17:01:29,100.0
2021-10-01 17:03:56,100.0
2021-10-01 17:06:22,100.0
2021-10-01 17:08:50,100.0
2021-10-01 17:11:17,100.0
2021-10-01 17:13:43,100.0
2021-10-01 17:16:10,100.0
2021-10-01 17:18:38,100.0
2021-10-01 17:21:04,100.0
2021-10-01 17:23:31,100.0
2021-10-01 17:25:59,100.0
2021-10-01 17:28:25,100.0
2021-10-01 17:30:53,100.0
2021-10-01 17:33:20,100.0
2021-10-01 17:35:46,100.0
2021-10-01 17:38:13,100.0
2021-10-01 17:40:39,100.0
2021-10-01 17:43:08,100.0
2021-10-01 17:45:35,100.0
2021-10-01 17:48:03,100.0
2021-10-01 17:50:30,100.0
2021-10-01 17:52:58,100.0
2021-10-01 17:55:24,100.0
2021-10-01 17:57:51,100.0
2021-10-01 18:00:19,100.0
2021-10-01 18:02:45,100.0
2021-10-01 18:05:12,100.0
2021-10-01 18:07:38,100.0
2021-10-01 18:10:06,100.0
2021-10-01 18:12:33,100.0
2021-10-01 18:14:59,100.0
2021-10-01 18:17:27,100.0
2021-10-01 18:19:54,100.0
2021-10-01 18:22:20,100.0
2021-10-01 18:24:50,100.0
2021-10-01 18:27:17,100.0
2021-10-01 18:29:44,100.0
2021-10-01 18:32:10,100.0
2021-10-01 18:34:38,100.0
2021-10-01 18:37:06,100.0
2021-10-01 18:39:33,100.0
2021-10-01 18:42:00,100.0
2021-10-01 18:44:26,100.0
2021-10-01 18:46:52,100.0
2021-10-01 18:49:19,100.0
2021-10-01 18:51:47,100.0
2021-10-01 18:54:13,100.0
2021-10-01 18:56:40,100.0
2021-10-01 18:59:06,100.0
2021-10-01 19:01:33,100.0
2021-10-01 19:04:00,100.0
2021-10-01 19:06:26,100.0
2021-10-01 19:08:54,100.0
2021-10-01 19:11:20,100.0
2021-10-01 19:13:48,100.0
2021-10-01 19:16:14,100.0
2021-10-01 19:18:41,100.0
2021-10-01 19:21:08,100.0
2021-10-01 19:23:36,100.0
2021-10-01 19:26:18,100.0
2021-10-01 19:29:10,100.0
2021-10-01 19:31:55,100.0
2021-10-01 19:34:21,100.0
2021-10-01 19:36:48,100.0
2021-10-01 19:39:14,100.0
2021-10-01 19:41:42,100.0
2021-10-01 19:44:09,100.0
2021-10-01 19:46:35,100.0
2021-10-01 19:49:02,100.0
2021-10-01 19:51:29,100.0
2021-10-01 19:53:56,100.0
2021-10-01 19:56:22,100.0
2021-10-01 19:58:51,100.0
2021-10-01 20:01:18,100.0
2021-10-01 20:03:47,100.0
2021-10-01 20:06:14,100.0
2021-10-01 20:08:40,100.0
2021-10-01 20:11:07,100.0
2021-10-01 20:13:36,100.0
2021-10-01 20:16:05,100.0
2021-10-01 20:18:32,100.0
2021-10-01 20:21:16,100.0
2021-10-01 20:23:46,100.0
2021-10-01 20:26:26,100.0
2021-10-01 20:29:10,100.0
2021-10-01 20:31:55,100.0
2021-10-01 20:34:36,100.0
2021-10-01 20:37:20,100.0
2021-10-01 20:40:05,100.0
2021-10-01 20:42:49,100.0
2021-10-01 20:45:42,100.0
2021-10-01 20:48:27,100.0
2021-10-01 20:50:54,100.0
2021-10-01 20:53:26,100.0
2021-10-01 20:55:52,100.0
2021-10-01 20:58:19,100.0
2021-10-01 21:00:50,100.0
2021-10-01 21:03:27,100.0
2021-10-01 21:06:05,100.0
2021-10-01 21:08:53,100.0
2021-10-01 21:11:37,100.0
2021-10-01 21:14:23,100.0
2021-10-01 21:17:07,100.0
2021-10-01 21:19:53,100.0
2021-10-01 21:22:37,100.0
2021-10-01 21:25:21,100.0
2021-10-01 21:28:05,100.0
2021-10-01 21:30:50,100.0
2021-10-01 21:33:34,100.0
2021-10-01 21:36:19,100.0
2021-10-01 21:38:59,100.0
2021-10-01 21:41:40,100.0
2021-10-01 21:44:12,100.0
2021-10-01 21:46:54,100.0
2021-10-01 21:49:28,100.0
2021-10-01 21:52:00,100.0
2021-10-01 21:54:27,100.0
2021-10-01 21:56:54,100.0
2021-10-01 21:59:23,100.0
2021-10-01 22:01:54,100.0
2021-10-01 22:04:22,100.0
2021-10-01 22:07:09,100.0
2021-10-01 22:09:53,100.0
2021-10-01 22:12:41,100.0
2021-10-01 22:15:28,100.0
2021-10-01 22:18:00,100.0
2021-10-01 22:20:45,100.0
2021-10-01 22:23:15,100.0
2021-10-01 22:25:42,100.0
2021-10-01 22:28:09,100.0
2021-10-01 22:30:35,100.0
2021-10-01 22:33:07,100.0
2021-10-01 22:35:35,100.0
2021-10-01 22:38:02,100.0
2021-10-01 22:40:32,100.0
2021-10-01 22:43:03,100.0
2021-10-01 22:45:30,100.0
2021-10-01 22:47:58,100.0
2021-10-01 22:50:25,100.0
2021-10-01 22:52:52,100.0
2021-10-01 22:55:20,100.0
2021-10-01 22:57:49,100.0
2021-10-01 23:00:17,100.0
2021-10-01 23:02:47,100.0
2021-10-01 23:05:14,100.0
2021-10-01 23:07:48,100.0
2021-10-01 23:10:15,100.0
2021-10-01 23:12:55,100.0
2021-10-01 23:15:33,100.0
2021-10-01 23:18:07,100.0
2021-10-01 23:20:53,100.0
2021-10-01 23:23:38,100.0
2021-10-01 23:26:21,100.0
2021-10-01 23:29:07,100.0
2021-10-01 23:31:51,100.0
2021-10-01 23:34:35,100.0
2021-10-01 23:37:19,100.0
2021-10-01 23:40:04,100.0
2021-10-01 23:42:48,100.0
2021-10-01 23:45:48,100.0
2021-10-01 23:48:22,100.0
2021-10-01 23:51:02,100.0
2021-10-01 23:53:40,100.0
2021-10-01 23:56:25,100.0
2021-10-01 23:59:10,100.0
2021-10-01 00:00:45,100.0
2021-10-01 00:03:11,100.0
2021-10-01 00:05:36,100.0
2021-10-01 00:08:04,100.0
2021-10-01 00:10:30,100.0
2021-10-01 00:12:55,100.0
2021-10-01 00:15:21,100.0
2021-10-01 00:17:46,100.0
2021-10-01 00:20:12,100.0
2021-10-01 00:22:37,100.0
2021-10-01 00:25:04,100.0
2021-10-01 00:27:30,100.0
2021-10-01 00:29:55,100.0
2021-10-01 00:32:21,100.0
2021-10-01 00:34:46,100.0
2021-10-01 00:37:15,100.0
2021-10-01 00:39:40,100.0
2021-10-01 00:42:06,100.0
2021-10-01 00:44:31,100.0
2021-10-01 00:46:57,100.0
2021-10-01 00:49:22,100.0
2021-10-01 00:51:51,100.0
2021-10-01 00:54:17,100.0
2021-10-01 00:56:42,100.0
2021-10-01 00:59:09,100.0
2021-10-01 01:01:34,100.0
2021-10-01 01:04:02,100.0
2021-10-01 01:07:06,100.0
2021-10-01 01:10:03,100.0
2021-10-01 01:12:42,100.0
2021-10-01 01:15:23,100.0
2021-10-01 01:17:58,100.0
2021-10-01 01:33:55,100.0
2021-10-01 01:36:21,100.0
2021-10-01 01:38:50,100.0
2021-10-01 01:41:17,100.0
2021-10-01 01:43:45,100.0
2021-10-01 01:46:11,100.0
2021-10-01 01:48:38,100.0
2021-10-01 01:51:04,100.0
2021-10-01 01:53:31,100.0
2021-10-01 01:55:58,100.0
2021-10-01 01:58:24,100.0
2021-10-01 02:00:50,100.0
2021-10-01 02:03:16,100.0
2021-10-01 02:05:44,100.0
2021-10-01 02:08:10,100.0
2021-10-01 02:10:37,100.0
2021-10-01 02:13:05,100.0
2021-10-01 02:15:35,100.0
2021-10-01 02:18:02,100.0
2021-10-01 02:20:31,100.0
2021-10-01 02:22:58,100.0
2021-10-01 02:25:23,100.0
2021-10-01 02:28:13,100.0
2021-10-01 02:30:41,100.0
2021-10-01 02:33:11,100.0
2021-10-01 02:35:38,100.0
2021-10-01 02:38:04,100.0
2021-10-01 02:40:30,100.0
2021-10-01 02:42:56,100.0
2021-10-01 02:45:22,100.0
2021-10-01 02:47:47,100.0
2021-10-01 02:50:19,100.0
2021-10-01 02:52:51,100.0
2021-10-01 02:55:45,100.0
2021-10-01 02:58:15,100.0
2021-10-01 03:00:42,100.0
2021-10-01 03:03:22,100.0
2021-10-01 03:05:51,100.0
2021-10-01 03:08:18,100.0
2021-10-01 03:10:47,100.0
2021-10-01 03:13:15,100.0
2021-10-01 03:15:42,100.0
2021-10-01 03:18:08,100.0
2021-10-01 03:20:34,100.0
2021-10-01 03:23:00,100.0
2021-10-01 03:25:26,100.0
2021-10-01 03:27:52,100.0
2021-10-01 03:30:18,100.0
2021-10-01 03:32:46,100.0
2021-10-01 03:35:11,100.0
2021-10-01 03:37:38,100.0
2021-10-01 03:40:10,100.0
2021-10-01 03:42:37,100.0
2021-10-01 03:45:05,100.0
2021-10-01 03:47:31,100.0
2021-10-01 03:49:56,100.0
2021-10-01 03:52:22,100.0
2021-10-01 03:54:47,100.0
2021-10-01 03:57:15,100.0
2021-10-01 03:59:41,100.0
2021-10-01 04:02:06,100.0
2021-10-01 04:04:32,100.0
2021-10-01 04:06:58,100.0
2021-10-01 04:09:24,100.0
2021-10-01 04:11:50,100.0
2021-10-01 04:14:18,100.0
2021-10-01 04:16:43,100.0
2021-10-01 04:19:09,100.0
2021-10-01 04:21:34,100.0
2021-10-01 04:24:00,100.0
2021-10-01 04:26:25,100.0
2021-10-01 04:28:51,100.0
2021-10-01 04:31:16,100.0
2021-10-01 04:33:41,100.0
2021-10-01 04:36:08,100.0
2021-10-01 04:38:36,100.0
2021-10-01 04:41:02,100.0
2021-10-01 04:43:27,100.0
2021-10-01 04:45:53,100.0
2021-10-01 04:48:18,100.0
2021-10-01 04:50:44,100.0
2021-10-01 04:53:10,100.0
2021-10-01 04:55:35,100.0
2021-10-01 04:58:02,100.0
2021-10-01 05:00:28,100.0
2021-10-01 05:02:54,100.0
2021-10-01 05:05:19,100.0
2021-10-01 05:07:45,100.0
2021-10-01 05:10:11,100.0
2021-10-01 05:12:41,100.0
2021-10-01 05:15:08,100.0
2021-10-01 05:17:34,100.0
2021-10-01 05:20:06,100.0
2021-10-01 05:22:32,100.0
2021-10-01 05:24:58,100.0
2021-10-01 05:27:24,100.0
2021-10-01 05:29:49,100.0
2021-10-01 05:32:15,100.0
2021-10-01 05:34:40,100.0
2021-10-01 05:37:06,100.0
2021-10-01 05:39:32,100.0
2021-10-01 05:41:57,100.0
2021-10-01 05:44:23,100.0
2021-10-01 05:46:49,100.0
2021-10-01 05:49:14,100.0
2021-10-01 05:51:52,100.0
2021-10-01 05:54:24,100.0
2021-10-01 05:56:55,100.0
2021-10-01 05:59:22,100.0
2021-10-01 06:01:49,100.0
2021-10-01 06:04:15,100.0
2021-10-01 06:06:40,100.0
2021-10-01 06:09:06,100.0
2021-10-01 06:11:36,100.0
2021-10-01 06:14:03,100.0
2021-10-01 06:16:30,100.0
2021-10-01 06:18:55,100.0
2021-10-01 06:21:21,100.0
2021-10-01 06:23:46,100.0
2021-10-01 06:26:12,100.0
2021-10-01 06:28:37,100.0
2021-10-01 06:31:03,100.0
2021-10-01 06:33:29,100.0
2021-10-01 06:35:57,100.0
2021-10-01 06:38:23,100.0
2021-10-01 06:40:48,100.0
2021-10-01 06:43:14,100.0
2021-10-01 06:45:41,100.0
2021-10-01 06:48:10,100.0
2021-10-01 06:50:38,100.0
2021-10-01 06:53:15,100.0
2021-10-01 06:55:41,100.0
2021-10-01 06:58:25,100.0
2021-10-01 07:01:09,100.0
2021-10-01 07:03:53,100.0
2021-10-01 07:06:37,100.0
2021-10-01 07:09:25,100.0
2021-10-01 07:12:10,100.0
2021-10-01 07:14:54,100.0
2021-10-01 07:17:38,100.0
2021-10-01 07:20:22,100.0
2021-10-01 07:23:06,100.0
2021-10-01 07:25:32,100.0
2021-10-01 07:28:16,100.0
2021-10-01 07:31:00,100.0
2021-10-01 07:33:44,100.0
2021-10-01 07:36:29,100.0
2021-10-01 07:38:57,100.0
2021-10-01 07:41:45,100.0
2021-10-01 07:44:30,100.0
2021-10-01 07:46:58,100.0
2021-10-01 07:49:42,100.0
2021-10-01 07:52:25,100.0
2021-10-01 07:55:09,100.0
2021-10-01 07:57:53,100.0
2021-10-01 08:00:37,100.0
2021-10-01 08:03:21,100.0
2021-10-01 08:06:06,100.0
2021-10-01 08:08:50,100.0
2021-10-01 08:11:34,100.0
2021-10-01 08:14:18,100.0
2021-10-01 08:17:02,100.0
2021-10-01 08:19:47,100.0
2021-10-01 08:22:12,100.0
2021-10-01 08:24:39,100.0
2021-10-01 08:27:04,100.0
2021-10-01 08:29:30,100.0
2021-10-01 08:31:56,100.0
2021-10-01 08:34:31,100.0
2021-10-01 08:36:57,100.0
2021-10-01 08:39:22,100.0
2021-10-01 08:41:48,100.0
2021-10-01 08:44:14,100.0
2021-10-01 08:46:40,100.0
2021-10-01 08:49:07,100.0
2021-10-01 08:51:35,100.0
2021-10-01 08:54:02,100.0
2021-10-01 08:56:27,100.0
2021-10-01 08:58:53,100.0
2021-10-01 09:01:19,100.0
2021-10-01 09:03:45,100.0
2021-10-01 09:06:12,100.0
2021-10-01 09:08:48,100.0
2021-10-01 09:11:14,100.0
2021-10-01 09:13:41,100.0
2021-10-01 09:16:08,100.0
2021-10-01 09:18:36,100.0
2021-10-01 09:23:42,100.0
2021-10-01 09:26:17,100.0
2021-10-01 09:28:47,100.0
2021-10-01 09:33:58,100.0
2021-10-01 09:36:24,100.0
2021-10-01 09:38:51,100.0
2021-10-01 09:41:18,100.0
2021-10-01 09:44:09,100.0
2021-10-01 09:46:46,100.0
2021-10-01 09:49:13,100.0
2021-10-01 09:51:52,100.0
2021-10-01 09:54:19,100.0
2021-10-01 09:56:47,100.0
2021-10-01 09:59:22,100.0
2021-10-01 10:04:46,100.0
2021-10-01 10:07:21,100.0
2021-10-01 10:09:49,100.0
2021-10-01 10:12:36,100.0
2021-10-01 10:15:04,100.0
2021-10-01 10:17:30,100.0
2021-10-01 10:19:59,100.0
2021-10-01 10:22:28,100.0
2021-10-01 10:24:54,100.0
2021-10-01 10:27:21,100.0
2021-10-01 10:29:47,100.0
2021-10-01 10:32:15,100.0
2021-10-01 10:34:53,100.0
2021-10-01 10:37:21,100.0
2021-10-01 10:39:51,100.0
2021-10-01 10:42:20,100.0
2021-10-01 10:44:54,100.0
